"species","Class","Order","exDiff","FemaleBM","MaleBM","FemaleAFB","MaleAFB","MS","ReprEff","CareMammals","CareAves","Dichro","weights"
"Litocranius walleri","Mammalia","Artiodactyla",0.120168548190226,25580.50075,29715.16798,1.64544832306639,2.1388090349076,"No",NA,NA,NA,NA,0.654493945866446
"Madoqua kirkii","Mammalia","Artiodactyla",0.0982188394045502,5577.474086,4823.706408,1.07077344284736,1.18822724161533,"Yes",1251.64,"female-only",NA,NA,0.691603004381321
"Madoqua saltiana","Mammalia","Artiodactyla",0.146091089436414,NA,NA,1.06283367556468,0.92539356605065,"Yes",NA,NA,NA,NA,0.450054387016789
"Nanger dama","Mammalia","Artiodactyla",0.287628353762464,48323.53815,61803.97713,1.73634496919918,1.82888432580424,"No",NA,NA,NA,NA,0.852991132591524
"Nanger granti","Mammalia","Artiodactyla",0.2513961677319,41235.36768,53856.00472,1.23477070499658,1.83271731690623,"No",NA,NA,NA,NA,0.63835402089343
"Nanger soemmerringii","Mammalia","Artiodactyla",0.422368808851577,35202.54701,40334.17849,1.65776865160849,2.06926762491444,"No",NA,NA,NA,NA,0.70117710460344
"Raphicerus campestris","Mammalia","Artiodactyla",0.0308658296569148,9722.057878,9602.902959,1.0590006844627,1.17453798767967,"Yes",1306.4,"female-only",NA,NA,0.485562750502163
"Bison bison","Mammalia","Artiodactyla",0.237271464423169,521643.9091,875260.4578,2.78713210130048,2.63162217659138,"No",20000,"female-only",NA,NA,0.887287060220236
"Trachypithecus francoisi","Mammalia","Primates",0.0839651581715303,8306.735224,9348.445177,4.49007529089665,4.8848733744011,"No",NA,NA,NA,NA,0.607191685759734
"Madoqua guentheri","Mammalia","Artiodactyla",0.0823308027328708,4181.062454,3732.111752,0.947296372347707,0.963997262149213,"Yes",1363.34,NA,NA,NA,0.525478298261405
"Oreotragus oreotragus","Mammalia","Artiodactyla",-0.0302010387628941,12360.97029,11035.51072,1.88364134154689,1.65639972621492,"Yes",1186.5,NA,NA,NA,0.534143084788765
"Saiga tatarica","Mammalia","Artiodactyla",0.320385258136455,21400,32500,0.986721423682409,1.97371663244353,"No",5533.27385625,NA,NA,NA,0.602990796966643
"Macaca tonkeana","Mammalia","Primates",0.0073745151190159,11176.39064,18729.87264,5.26707734428474,NA,"No",NA,NA,NA,NA,0.573325566058041
"Pteromys volans","Mammalia","Rodentia",0.202678291141177,NA,NA,0.833,NA,"No",19.5,NA,NA,NA,0.543610631439037
"Leontocebus weddelli","Mammalia","Primates",-0.174555689400913,NA,NA,1.49486653,1.998631075,NA,71.28,NA,NA,NA,0.441946661107193
"Bison bonasus","Mammalia","Artiodactyla",0.344919769587959,463766.5943,784265.5032,3.06639288158795,2.93908281998631,"No",20000,NA,NA,NA,0.849381317566056
"Bos grunniens","Mammalia","Artiodactyla",0.308088980028823,291273.6519,466924.5851,2.04791238877481,2.19657768651608,"No",13950,"female-only",NA,NA,0.785517252026815
"Bos javanicus","Mammalia","Artiodactyla",0.359597995893133,375455.5678,700491.5781,1.96303901437372,2.24777549623546,"No",NA,NA,NA,NA,0.721728614218369
"Nesotragus moschatus","Mammalia","Artiodactyla",0.00713569602032162,5270.947085,5458.393384,1.29993155373032,1.48829568788501,"No",NA,NA,NA,NA,0.543666698004015
"Tamiops swinhoei","Mammalia","Rodentia",0.150969780581077,90.39524997,100.5946257,0.783025325119781,0.68993839835729,NA,NA,NA,NA,NA,0.527076040225809
"Propithecus coquereli","Mammalia","Primates",0.134822098826501,4452.383761,3954.039746,3.67967145790554,4.90622861054073,"No",90.94545,NA,NA,NA,0.49168299188825
"Loris lydekkerianus","Mammalia","Primates",0.134218482013328,296.2043367,291.6469187,NA,0.999315537,"No",23.98185,"female-only",NA,NA,0.541629417682206
"Loris tardigradus","Mammalia","Primates",0.163479014806527,191.6334154,198.1669301,1.040383299,0.999315537,"No",23.98185,NA,NA,NA,0.509018553671961
"Cephalophus rufilatus","Mammalia","Artiodactyla",-0.121464667760044,10760.32103,9786.179545,1.54086242299795,1.87707049965777,"No",NA,NA,NA,NA,0.530013311293087
"Marmota bobak","Mammalia","Rodentia",0.0662602051231351,NA,NA,3.199488022,NA,"Yes",211.225,NA,NA,NA,0.47606758201104
"Marmota marmota","Mammalia","Rodentia",0.0273343244961286,NA,NA,1.97125256673511,1.93949349760438,"Yes",124.6106,"female-only",NA,NA,0.549615868988968
"Marmota monax","Mammalia","Rodentia",0.147108005247541,3651.130934,4446.873978,1.484093525,1.500342231,"No",123.435,"female-only",NA,NA,0.568407837671302
"Tamias striatus","Mammalia","Rodentia",-0.347787224510976,NA,NA,0.464312115,0.624229979,NA,21.95244,NA,NA,NA,0.415950768876177
"Tamias sibiricus","Mammalia","Rodentia",0.0717020807255047,NA,NA,0.902395619438741,0.739219712525667,"No",21.616,NA,NA,NA,0.60803850734835
"Glis glis","Mammalia","Rodentia",0.153538616654191,170,215,0.883289802,0.917180014,"No",8.44305,NA,NA,NA,0.58710660822743
"Perognathus longimembris","Mammalia","Rodentia",0.0372651817849695,6.672841008,6.576426308,0.5782340862423,0.657084188911704,"No",5.00625,NA,NA,NA,0.644226176494614
"Cercocebus chrysogaster","Mammalia","Primates",0.0182616133865525,7452.678406,14300.12723,4.205302669,NA,"No",NA,NA,NA,NA,0.532561285365151
"Bos frontalis","Mammalia","Artiodactyla",0.29046703447199,NA,901453.9482,2.19767282683094,2.47720739219713,"No",24219,"female-only",NA,NA,0.624491974742996
"Heterohyrax brucei","Mammalia","Hyracoidea",0.0586658193816587,1834.336256,1955.364251,1.84531143052704,1.93401779603012,"No",425.25,NA,NA,NA,0.49928387286839
"Lagurus lagurus","Mammalia","Rodentia",-0.00167169070237697,20.3,NA,0.10403833,0.120465435,"Yes",30.375,NA,NA,NA,0.493688605443381
"Microtus cabrerae","Mammalia","Rodentia",0.00848412905206965,51.4,44.3,NA,NA,"Yes",NA,NA,NA,NA,0.453688771520121
"Microtus pennsylvanicus","Mammalia","Rodentia",-0.124072598379471,35.11,54.6,0.287474332648871,0.342231348391513,"No",32.460912,"female-only",NA,NA,0.524973603368807
"Acomys cahirinus","Mammalia","Rodentia",0.0153667210195192,56.61409257,57.31831792,0.292402464065708,0.343874058863792,"No",47.46105,"biparental",NA,NA,0.625036088290085
"Babyrousa celebensis","Mammalia","Artiodactyla",0.149934167103054,58838.47231,89076.81541,1.7242984257358,2.63490759753593,"No",2002,NA,NA,NA,0.65914575496616
"Phacochoerus aethiopicus","Mammalia","Artiodactyla",0.13540519360027,91064.76508,118366.7745,1.636834771,NA,"No",2996.486483625,NA,NA,NA,0.439795097752595
"Gerbillus cheesmani","Mammalia","Rodentia",0.21773672013843,NA,NA,0.458590006844627,0.700068446269678,"No",NA,NA,NA,NA,0.555428128697586
"Hypogeomys antimena","Mammalia","Rodentia",-0.129375932338873,1492.791104,1388.98834,1.32210814510609,1.22929500342231,"Yes",NA,NA,NA,NA,0.632908782242383
"Pachyuromys duprasi","Mammalia","Rodentia",-0.063651739348766,57.99808942,73.31963815,0.199863107460643,0.258726899383984,NA,NA,NA,NA,NA,0.63057764795146
"Lemniscomys striatus","Mammalia","Rodentia",-0.0169920660808069,39.5,38.06666667,0.459144038,NA,NA,15.436,NA,NA,NA,0.549373842886698
"Redunca fulvorufula","Mammalia","Artiodactyla",0.162043654541381,31500,30200,1.69472963723477,1.86255989048597,"No",2990.999,NA,NA,NA,0.509446885786613
"Microtus montebelli","Mammalia","Rodentia",0.251820996732568,NA,35,0.122819986,NA,NA,47.9948,NA,NA,NA,0.470229777745468
"Apodemus speciosus","Mammalia","Rodentia",0.144000929975994,NA,46,0.164,0.192,"No",NA,NA,NA,NA,0.539798893112938
"Eudorcas rufifrons","Mammalia","Artiodactyla",0.307769065428069,23659.14981,25507.03228,1.492128678987,1.68542094455852,"No",3900,NA,NA,NA,0.558501278156894
"Tapirus bairdii","Mammalia","Perissodactyla",-0.210485486198472,260170.5906,220914.0821,1.945160849,NA,NA,6627,NA,NA,NA,0.52223780545896
"Zyzomys pedunculatus","Mammalia","Rodentia",-0.100173995697624,86.55525216,85.80118482,NA,NA,NA,NA,NA,NA,NA,0.513631366520931
"Neotoma floridana","Mammalia","Rodentia",0.0884135240053355,313.6049538,357.1843627,0.326288241,0.27652293,"No",73.1784375,"female-only",NA,NA,0.572493151337991
"Babyrousa babyrussa","Mammalia","Artiodactyla",0.146991794085856,59348.56135,88816.27904,1.69500342231348,2.24722792607803,"No",2002,NA,NA,NA,0.605206546533051
"Jaculus orientalis","Mammalia","Rodentia",-0.027824992241088,140,136,NA,NA,"No",NA,NA,NA,NA,0.455627795961699
"Pseudomys novaehollandiae","Mammalia","Rodentia",-0.0843660376022889,23.79984467,23.42128257,0.292474141,NA,NA,27.64125,NA,NA,NA,0.57932638026457
"Petaurus norfolcensis","Mammalia","Diprotodontia",-0.0250016983374743,237.7872002,251.2714134,0.891991786447639,0.897467488021903,"No",NA,NA,NA,NA,0.647482696715258
"Bos taurus","Mammalia","Artiodactyla",0.327249830771741,507186.3923,548971.5772,1.96851471594798,1.7741273100616,"No",10433,"female-only",NA,NA,0.956450679064191
"Peromyscus eremicus","Mammalia","Rodentia",0.00442291324635486,22.7,24.6,0.352482628,NA,"Yes",21.203,NA,NA,NA,0.583782970506826
"Tupaia tana","Mammalia","Scandentia",0.227077220920878,311.2117464,319.1014755,0.908966461327858,0.846543463381246,"No",NA,"female-only",NA,NA,0.521192233903491
"Hemiechinus auritus","Mammalia","Erinaceomorpha",-0.0442835042983563,390.7478992,532.8959949,0.520191649555099,0.593018480492813,"No",40,NA,NA,NA,0.600788977669204
"Lepus capensis","Mammalia","Lagomorpha",-0.111286296328592,2197.777778,2144,0.547695113,0.479123888,"No",916.173343,"female-only",NA,NA,0.521525914833508
"Bos gaurus","Mammalia","Artiodactyla",0.266984426811735,579736.0776,887703.0946,2.26283367556468,2.99247091033539,"No",24219,"female-only",NA,NA,0.697882261085993
"Boselaphus tragocamelus","Mammalia","Artiodactyla",0.364295808494701,197539.4261,226486.171,1.98713210130048,1.86310746064339,"No",9253.125,NA,NA,NA,0.844218975950854
"Bubalus arnee","Mammalia","Artiodactyla",0.283032676058189,673926.2299,717424.353,2.23956194387406,1.58329911019849,"No",51562.5,NA,NA,NA,0.665354237488831
"Bubalus depressicornis","Mammalia","Artiodactyla",0.0369625288170042,119344.877,103058.9751,3.05516769336071,3.06365503080082,"No",NA,NA,NA,NA,0.572511544678825
"Syncerus caffer","Mammalia","Artiodactyla",0.300221373505198,452996.7817,513461.4018,3.3201916495551,3.12881587953457,"No",18762.3,"female-only",NA,NA,0.753097094696246
"Mazama temama","Mammalia","Artiodactyla",-0.0457447146113509,15346.97914,16976.26602,1.55783709787817,1.854893908282,NA,659.41,NA,NA,NA,0.474542936721754
"Eulemur collaris","Mammalia","Primates",-0.0349857176262409,2608.563328,2377.284057,2.04106776180698,2.83641341546886,"No",177.87,NA,NA,NA,0.536923250653857
"Mazama americana","Mammalia","Artiodactyla",0.414203300810282,NA,24500,1.04070089,0.999315537,"No",659.41,NA,NA,NA,0.504153921831468
"Pteropus scapulatus","Mammalia","Chiroptera",0.350341868842661,405.0271302,451.5869116,1.514524298,1.478439425,"No",NA,NA,NA,NA,0.501281552967306
"Macropus parryi","Mammalia","Diprotodontia",0.225400523300024,NA,NA,2.0411,2.419,"No",NA,NA,NA,NA,0.496117398919338
"Macroderma gigas","Mammalia","Chiroptera",0.344091675561387,119.7186257,117.3967643,1.07597535934292,1.05133470225873,NA,21.605,NA,NA,NA,0.576124000695636
"Phascogale tapoatafa","Mammalia","Dasyuromorphia",0.444052637174134,176.1947017,257.5696244,0.819712525667351,0.764955509924709,"No",NA,NA,NA,NA,0.705850774435555
"Burramys parvus","Mammalia","Diprotodontia",-0.0104333430027463,51.06761479,55.89197767,0.95605749486653,0.761122518822724,NA,NA,NA,NA,NA,0.656527370957236
"Phalanger gymnotis","Mammalia","Diprotodontia",-0.016503700212781,3057.25594,2981.847067,1.4861054072553,1.47843942505133,NA,NA,NA,NA,NA,0.572094003298414
"Dorcopsis luctuosa","Mammalia","Diprotodontia",0.00848435148296091,NA,NA,1.319301848,NA,NA,NA,NA,NA,NA,0.480617104846363
"Axis kuhlii","Mammalia","Artiodactyla",0.372237599951022,32201.469,NA,0.833292266,NA,"No",3244.470645,NA,NA,NA,0.497016878022293
"Hapalemur griseus","Mammalia","Primates",-0.048073935604249,1019.933756,1060.814365,2.410714524,3.685147159,"No",59.664,NA,NA,NA,0.434985691093347
"Pteroglossus viridis","Aves","Piciformes",-0.0796082023303922,138.384290695191,145.991427352421,1.44832306639288,1.64161533196441,NA,NA,NA,NA,0.6,0.642973451647212
"Goura cristata","Aves","Columbiformes",-0.0109691103779352,2184.58222857463,2100.56797573601,2.36440793976728,2.26475017111567,NA,NA,NA,0.67,0,0.556807104601613
"Pteroglossus aracari","Aves","Piciformes",-0.0539246519336168,259.611249794727,265.967909093965,NA,NA,NA,NA,NA,0,0,0.545931473289931
"Polihierax semitorquatus","Aves","Falconiformes",-0.145636503506741,74.7196132612653,73.2483767480661,1.12580424366872,0.969199178644764,"1",44.1,NA,0,-0.2,0.56419559309381
"Chen caerulescens","Aves","Anseriformes",-0.0280845210577277,2399.7541020222,2665.30519087532,2.75537303216975,2.93497604380561,"1",533.4,NA,-1.2,0,0.669645653172594
"Chen canagica","Aves","Anseriformes",-0.071240223721859,2501.56276863732,2760.31582656506,1.67282683093771,2.44928131416838,"1",594,NA,-0.8,0.2,0.668846885163508
"Gallirallus australis","Aves","Gruiformes",-0.182874230590121,789.6591125779,874.44650766257,0.99512115,NA,"1",228.0364706331,NA,0.2,0,0.521568230553317
"Gallirallus philippensis","Aves","Gruiformes",-0.0353026983797481,177.079690319228,203.136300740487,0.7419575633128,0.54757015742642,"1",174.42,NA,-0.67,0,0.66423867410594
"Gallirallus owstoni","Aves","Gruiformes",-0.30237163104036,230.816957896144,275.154984253879,1.21122518822724,1.19644079397673,"1",NA,NA,0,0,0.682306908314029
"Psitteuteles goldiei","Aves","Psittaciformes",0.0114266920733746,48.6749426830306,55.5165167355689,1.82286105407255,1.65913757700205,NA,NA,NA,NA,0,0.563296724569042
"Coracias garrulus","Aves","Coraciiformes",0.171353447528549,147.662930390039,147.353860268439,1.08145106091718,1.97180013689254,"1",65.875,NA,-0.67,0,0.539139900637932
"Struthio camelus","Aves","Struthioniformes",0.0594194617511878,122544.853588702,139236.880725153,2.43997262149213,2.8993839835729,"0",16250.000000625,NA,1,0,0.785761580994862
"Eudromia elegans","Aves","Tinamiformes",-0.174906517603761,711.517845173934,717.83747691966,0.898015058179329,0.739767282683094,"0",NA,NA,2,0,0.6905824839334
"Coccycolius iris","Aves","Passeriformes",-0.183035370334309,47.5674133314785,46.9206677660792,1.04859685147159,1.09404517453799,NA,NA,NA,NA,0,0.614091149954011
"Lamprotornis purpureus","Aves","Passeriformes",-0.0971710561366685,95.8224503091514,117.804669269517,2.12731006160164,1.59616700889802,NA,NA,NA,NA,0,0.569191407129317
"Ara ararauna","Aves","Psittaciformes",-0.0769277416880162,999.663030584403,1079.53182339033,3.49349760438056,3.82203969883641,NA,NA,NA,NA,0,0.800920932954833
"Branta leucopsis","Aves","Anseriformes",0.0194531941913538,1831.4880234212,2010.8462740261,2.07583846680356,2.05749486652977,"1",481.5,NA,-0.5,0,0.72613347257293
"Gallicolumba luzonica","Aves","Columbiformes",-0.0813784916333554,172.036339711879,191.704900862812,1.04859685147159,0.866803559206023,NA,NA,NA,NA,0.2,0.673289616295015
"Corythaixoides leucogaster","Aves","Musophagiformes",-0.0427635982083135,242.413474123853,250.393629049298,NA,NA,NA,NA,NA,0,-0.2,0.425988544901098
"Eudocimus ruber","Aves","Pelecaniformes",-0.023539257806724,659.333057601492,824.803847298025,2.05229295003422,2.03422313483915,NA,NA,NA,NA,0,0.88751313727404
"Aratinga solstitialis","Aves","Psittaciformes",-0.0849590127823408,111.791219108092,115.180881519383,1.4570841889117,1.37604380561259,NA,NA,NA,NA,0,0.730387095119844
"Ptilonorhynchus violaceus","Aves","Passeriformes",-0.194052393387864,198.860295174446,214.096980266233,4.726825462,NA,"0",NA,NA,-2,1,0.490884228700331
"Chrysolophus amherstiae","Aves","Galliformes",-0.0843331892035914,720.661672482668,766.49116475943,1.02724161533196,1.02121834360027,"0",241.025,NA,-2,1.8,0.657883307080924
"Anas poecilorhyncha","Aves","Anseriformes",-0.0509438419860737,856.750372832933,1085.96206007176,1.08966461327858,1.35578370978782,NA,456,NA,0,0.2,0.606406275788121
"Anas strepera","Aves","Anseriformes",0.00994430076308532,691.755069493134,743.977471713903,1.50581793292266,1.02067077344285,"1",440,NA,-2,0.6,0.668588502715218
"Plegadis chihi","Aves","Pelecaniformes",-0.199927963431435,443.893137714061,566.05432342011,1.998631075,1.998631075,"1",NA,NA,0,0,0.451627180674063
"Plegadis ridgwayi","Aves","Pelecaniformes",0.0316438348417361,519.72369244967,675.950161833171,1.4570841889117,2.58179329226557,NA,NA,NA,NA,0,0.587910025678657
"Ardea cinerea","Aves","Pelecaniformes",0.106476727330811,1361,1505,1.998631075,1.998631075,"1",262.605,NA,0,0,0.410271357015858
"Ciconia ciconia","Aves","Ciconiiformes",0.0427358080441965,3016.90001411967,3647.69732639737,3.91074606433949,3.0466803559206,"1",440,NA,-0.25,0,0.755916832123787
"Cygnus atratus","Aves","Anseriformes",-0.00773477930920714,5081.45511190146,6286.37059313073,2.42847364818617,1.93839835728953,"1",1419,NA,-0.2,0,0.73900092359705
"Tyto alba","Aves","Strigiformes",0.00520019350608218,432.353365361193,416.071387838899,1.12799452429843,1.09404517453799,"1",186.55875,NA,-1.2,0,0.809575896327818
"Lorius garrulus","Aves","Psittaciformes",0.0623439433983311,188.878920808955,234.437659161691,3.02614647501711,2.90458590006845,NA,NA,NA,NA,0,0.549360255196558
"Turnix varius","Aves","Charadriiformes",0.0936669502319081,125.081795630792,84.6299772149122,0.372347707049966,0.505133470225873,"1",NA,NA,1.33,-0.2,0.505056628116663
"Psittacus erithacus","Aves","Psittaciformes",0.0260385101104099,443.832064078087,490.734893795373,6.05201916495551,3.70540725530459,"1",NA,NA,NA,0,0.747541627672269
"Pelecanus conspicillatus","Aves","Pelecaniformes",-0.0199222051904505,5300.80013712344,7734.46548456978,3.5,3.5,NA,NA,NA,NA,0,0.495828331054359
"Falco biarmicus","Aves","Falconiformes",-0.0915001203799152,668.274789650942,513.988950639287,3.1501711156742,4.06078028747433,"1",NA,NA,-0.75,0,0.610582849906449
"Platalea alba","Aves","Pelecaniformes",0.0666205055279753,1478.89512947302,1689.27236717088,3.9211498973306,3.35934291581109,"1",NA,NA,0,0,0.615597904893781
"Cosmopsarus regius","Aves","Passeriformes",0.0300274452177973,51.8557114340001,57.3278194433144,2.08323066392882,2.72963723477071,"1",NA,NA,NA,0,0.592856411311443
"Athene noctua","Aves","Strigiformes",0.135356917837927,183.793954788154,174.426326217959,1.03189596167009,1.02532511978097,"1",62.4,NA,-1,0,0.712236947378555
"Aix galericulata","Aves","Anseriformes",-0.0723734853562699,530.206784681295,556.413620890947,0.992470910335387,0.982888432580424,"1",430.5,NA,-2,1.4,0.897830397355315
"Falco sparverius","Aves","Falconiformes",0.0808607485425665,129.16105419879,111.626492581592,0.999315537,0.999315537,"1",90.275,NA,-1,1,0.67159782183489
"Neophema chrysogaster","Aves","Psittaciformes",-0.0182053671645997,45.4603647517919,44.607757910518,0.936344969199179,0.93305954825462,"1",NA,NA,-1.67,0.8,0.758598693876467
"Haliaeetus albicilla","Aves","Accipitriformes",0.0449847739740214,4896.05906634752,3400.54900579471,6.03832991101985,6.83915126625599,"1",284,NA,0,0,0.638959725751303
"Xanthomyza phrygia","Aves","Passeriformes",-0.0071646090973958,40.2706630154896,45.6640562626034,0.960985626283368,1.05845311430527,NA,NA,NA,-1.2,0,0.584250777795489
